account_id,step,day,profile,is_at_risk,hour_of_day,is_night,night_ratio_7d,night_ratio_14d,temporal_shift,amount,amount_log,amount_vs_avg_7d,total_amount_7d,tx_count_24h,tx_count_7d,burst_score,unique_recv_7d,unique_recv_24h,qris_ratio_7d,channel,drain_cycle_flag,dormant_flag,is_gambling
AUG_0118,586,24,normal,0,10,0,0.0,0.2308,-0.4286,453819.0,13.0255,3.0706,886776.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0118,610,25,normal,0,10,0,0.0,0.2308,-0.5,65563.0,11.0908,0.3423,1340595.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0118,636,26,normal,0,12,0,0.0,0.2308,-0.4286,207155.0,12.2412,1.0753,1155848.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0118,665,27,normal,0,17,0,0.0,0.1538,-0.2857,324793.0,12.6909,1.6508,1180482.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0118,667,27,normal,0,19,0,0.0,0.1429,-0.2857,99734.0,11.5103,0.4638,1505275.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0118,668,27,normal,0,20,0,0.0,0.1333,-0.2857,121872.0,11.7107,0.6075,1605009.0,2,8,1.75,3,2,0.0,ewallet,0,0,0
AUG_0119,18,0,normal,0,18,0,0.0,0.0,0.0,118118.0,11.6794,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0119,32,1,normal,0,8,0,0.0,0.0,0.0,219613.0,12.2996,1.8593,118118.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0119,66,2,normal,0,18,0,0.0,0.0,0.0,184567.0,12.1258,1.093,337731.0,0,2,0.0,2,0,0.0,ewallet,0,0,0
AUG_0119,80,3,normal,0,8,0,0.0,0.0,0.0,36909.0,10.5162,0.212,522298.0,1,3,2.3333,3,1,0.0,ewallet,0,0,0
AUG_0119,114,4,normal,0,18,0,0.0,0.0,0.0,179707.0,12.0991,1.2854,559207.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,151,6,normal,0,7,0,0.0,0.0,0.0,94744.0,11.4589,0.6411,738914.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0119,171,7,normal,0,3,1,0.0,0.0,0.0,182583.0,12.115,1.3141,833658.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0119,210,8,normal,0,18,0,0.2,0.1429,0.2,158689.0,11.9747,1.1694,678510.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,234,9,normal,0,18,0,0.1667,0.125,0.1667,36017.0,10.4918,0.2581,837199.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0119,271,11,normal,0,7,0,0.2,0.1111,0.2,363983.0,12.8049,2.7924,651740.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0119,309,12,normal,0,21,0,0.2,0.1,0.2,186174.0,12.1344,1.1135,836016.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,326,13,normal,0,14,0,0.2,0.0909,0.2,95685.0,11.4688,0.5159,927446.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0119,351,14,normal,0,15,0,0.0,0.0833,-0.1429,149260.0,11.9135,0.8879,840548.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0119,385,16,normal,0,1,1,0.0,0.0909,-0.1667,277934.0,12.5351,1.672,831119.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,401,16,normal,0,17,0,0.1667,0.1667,0.0,69567.0,11.1501,0.3764,1109053.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0119,428,17,normal,0,20,0,0.1667,0.1818,-0.0333,332382.0,12.714,1.7454,1142603.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0119,461,19,normal,0,5,0,0.1667,0.1818,-0.0333,123771.0,11.7262,0.6684,1111002.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,480,20,normal,0,0,1,0.1667,0.1667,0.0,95154.0,11.4633,0.5445,1048599.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0119,501,20,normal,0,21,0,0.3333,0.25,0.1667,187867.0,12.1435,1.0755,1048068.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0119,534,22,normal,0,6,0,0.3333,0.1667,0.3333,300094.0,12.6119,1.6569,1086675.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,551,22,normal,0,23,1,0.2857,0.1667,0.2857,44435.0,10.7018,0.2243,1386769.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0119,572,23,normal,0,20,0,0.3333,0.25,0.1667,123769.0,11.7262,0.6853,1083703.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0119,601,25,normal,0,1,1,0.3333,0.2308,0.1905,427896.0,12.9666,2.9338,875090.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,625,26,normal,0,1,1,0.4286,0.3077,0.2619,55394.0,10.9222,0.2976,1302986.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0119,651,27,normal,0,3,1,0.5,0.3846,0.2143,193206.0,12.1715,1.0174,1139455.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0119,680,28,normal,0,8,0,0.6667,0.4615,0.381,327215.0,12.6984,1.715,1144794.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0119,682,28,normal,0,10,0,0.5714,0.4286,0.2857,82056.0,11.3152,0.3902,1472009.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0119,683,28,normal,0,11,0,0.5,0.4,0.2143,144928.0,11.884,0.7461,1554065.0,2,8,1.75,3,2,0.0,ewallet,0,0,0
AUG_0120,10,0,normal,0,10,0,0.0,0.0,0.0,125758.0,11.7421,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0120,24,1,normal,0,0,1,0.0,0.0,0.0,238804.0,12.3834,1.8989,125758.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0120,58,2,normal,0,10,0,0.5,0.5,0.5,162793.0,12.0002,0.8931,364562.0,0,2,0.0,2,0,0.0,ewallet,0,0,0
AUG_0120,72,3,normal,0,0,1,0.3333,0.3333,0.3333,28925.0,10.2725,0.1645,527355.0,1,3,2.3333,3,1,0.0,ewallet,0,0,0
AUG_0120,106,4,normal,0,10,0,0.5,0.5,0.5,195542.0,12.1835,1.4061,556280.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,143,5,normal,0,23,1,0.4,0.4,0.4,77126.0,11.2532,0.5129,751822.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0120,163,6,normal,0,19,0,0.5,0.5,0.5,240938.0,12.3923,1.7439,828948.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0120,202,8,normal,0,10,0,0.4,0.4286,-0.1,168686.0,12.0358,1.1958,705324.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,226,9,normal,0,10,0,0.3333,0.375,-0.1667,43003.0,10.669,0.2952,874010.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0120,263,10,normal,0,23,1,0.2,0.3333,-0.3,375220.0,12.8353,2.5867,725295.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0120,301,12,normal,0,13,0,0.4,0.4,0.0,212010.0,12.2644,1.1714,904973.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,318,13,normal,0,6,0,0.2,0.3636,-0.3,74296.0,11.2158,0.3572,1039857.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0120,343,14,normal,0,7,0,0.2,0.3333,-0.2286,197910.0,12.1956,1.1332,873215.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0120,377,15,normal,0,17,0,0.2,0.2727,-0.1333,245159.0,12.4097,1.3583,902439.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,393,16,normal,0,9,0,0.1667,0.25,-0.1667,64924.0,11.081,0.3394,1147598.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0120,420,17,normal,0,12,0,0.1667,0.1818,-0.0333,327945.0,12.7006,1.6825,1169519.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0120,453,18,normal,0,21,0,0.0,0.1818,-0.4,168245.0,12.0332,0.8995,1122244.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,472,19,normal,0,16,0,0.0,0.1667,-0.3333,101228.0,11.5251,0.5632,1078479.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0120,493,20,normal,0,13,0,0.0,0.0833,-0.1667,230746.0,12.3491,1.2525,1105411.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0120,526,21,normal,0,22,1,0.0,0.0833,-0.1667,264530.0,12.4857,1.3944,1138247.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,543,22,normal,0,15,0,0.1429,0.1667,-0.0571,47591.0,10.7704,0.2375,1402777.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0120,564,23,normal,0,12,0,0.1667,0.1667,0.0,153725.0,11.9429,0.8089,1140285.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0120,593,24,normal,0,17,0,0.1667,0.1538,0.0238,415862.0,12.9381,2.5828,966065.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,617,25,normal,0,17,0,0.1429,0.0769,0.1429,65020.0,11.0825,0.3294,1381927.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0120,643,26,normal,0,19,0,0.1667,0.0769,0.1667,159799.0,11.9817,0.8143,1177474.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0120,672,28,normal,0,0,1,0.1667,0.0769,0.1667,249487.0,12.4272,1.3528,1106527.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0120,674,28,normal,0,2,1,0.2857,0.1429,0.2857,93807.0,11.449,0.4842,1356014.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0120,675,28,normal,0,3,1,0.375,0.2,0.375,158224.0,11.9718,0.8731,1449821.0,2,8,1.75,3,2,0.0,ewallet,0,0,0
AUG_0121,15,0,normal,0,15,0,0.0,0.0,0.0,109464.0,11.6034,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0121,29,1,normal,0,5,0,0.0,0.0,0.0,276648.0,12.5305,2.5273,109464.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0121,63,2,normal,0,15,0,0.0,0.0,0.0,185277.0,12.1296,0.9597,386112.0,0,2,0.0,2,0,0.0,ewallet,0,0,0
AUG_0121,77,3,normal,0,5,0,0.0,0.0,0.0,29894.0,10.3054,0.157,571389.0,1,3,2.3333,3,1,0.0,ewallet,0,0,0
AUG_0121,111,4,normal,0,15,0,0.0,0.0,0.0,180496.0,12.1035,1.2007,601283.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,148,6,normal,0,4,1,0.0,0.0,0.0,106525.0,11.5761,0.6813,781779.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0121,168,7,normal,0,0,1,0.1667,0.1667,0.1667,179811.0,12.0997,1.2145,888304.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0121,207,8,normal,0,15,0,0.4,0.2857,0.4,169624.0,12.0413,1.2436,682003.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,231,9,normal,0,15,0,0.3333,0.25,0.3333,33967.0,10.4332,0.2393,851627.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0121,268,11,normal,0,4,1,0.4,0.2222,0.4,345160.0,12.7518,2.5742,670423.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0121,306,12,normal,0,18,0,0.6,0.3,0.6,242872.0,12.4003,1.4542,835087.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,323,13,normal,0,11,0,0.4,0.2727,0.2333,64966.0,11.0816,0.3344,971434.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0121,348,14,normal,0,12,0,0.2,0.25,-0.0857,145650.0,11.889,0.8502,856589.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0121,382,15,normal,0,22,1,0.2,0.2727,-0.1333,319789.0,12.6754,1.9204,832615.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,398,16,normal,0,14,0,0.3333,0.3333,0.0,50540.0,10.8305,0.2631,1152404.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0121,425,17,normal,0,17,0,0.3333,0.3636,-0.0667,296705.0,12.6005,1.5229,1168977.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0121,458,19,normal,0,2,1,0.1667,0.3636,-0.4333,132791.0,11.7965,0.711,1120522.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,477,19,normal,0,21,0,0.3333,0.4167,-0.1667,109615.0,11.6047,0.6509,1010441.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0121,498,20,normal,0,18,0,0.3333,0.3333,0.0,192165.0,12.1661,1.0928,1055090.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0121,531,22,normal,0,3,1,0.3333,0.25,0.1667,379974.0,12.8479,2.0696,1101605.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,548,22,normal,0,20,0,0.4286,0.3333,0.2286,32501.0,10.3891,0.1536,1481579.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0121,569,23,normal,0,17,0,0.3333,0.3333,0.0,153235.0,11.9397,0.8039,1143751.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0121,598,24,normal,0,22,1,0.3333,0.3077,0.0476,359226.0,12.7917,2.1548,1000281.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,622,25,normal,0,22,1,0.4286,0.3077,0.2619,64778.0,11.0787,0.3335,1359507.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0121,648,27,normal,0,0,1,0.5,0.3846,0.2143,192453.0,12.1676,0.977,1181879.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0121,677,28,normal,0,5,0,0.6667,0.4615,0.381,270354.0,12.5075,1.3722,1182167.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0121,679,28,normal,0,7,0,0.5714,0.4286,0.2857,88479.0,11.3905,0.4264,1452521.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0121,680,28,normal,0,8,0,0.5,0.4,0.2143,123546.0,11.7244,0.6414,1541000.0,2,8,1.75,3,2,0.0,ewallet,0,0,0
AUG_0122,12,0,normal,0,12,0,0.0,0.0,0.0,137159.0,11.8289,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0122,26,1,normal,0,2,1,0.0,0.0,0.0,270422.0,12.5077,1.9716,137159.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0122,60,2,normal,0,12,0,0.5,0.5,0.5,201629.0,12.2142,0.9894,407581.0,0,2,0.0,2,0,0.0,ewallet,0,0,0
AUG_0122,74,3,normal,0,2,1,0.3333,0.3333,0.3333,33728.0,10.4261,0.1661,609210.0,1,3,2.3333,3,1,0.0,ewallet,0,0,0
AUG_0122,108,4,normal,0,12,0,0.5,0.5,0.5,165645.0,12.0176,1.0306,642938.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,145,6,normal,0,1,1,0.4,0.4,0.4,84897.0,11.3492,0.525,808583.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0122,165,6,normal,0,21,0,0.5,0.5,0.5,244695.0,12.4078,1.6432,893480.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0122,204,8,normal,0,12,0,0.4,0.4286,-0.1,205739.0,12.2344,1.408,730594.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,228,9,normal,0,12,0,0.3333,0.375,-0.1667,42298.0,10.6525,0.271,936333.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0122,265,11,normal,0,1,1,0.2,0.3333,-0.3,282639.0,12.5519,1.9013,743274.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0122,303,12,normal,0,15,0,0.4,0.4,0.0,186716.0,12.1373,1.0852,860268.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,320,13,normal,0,8,0,0.2,0.3636,-0.3,95447.0,11.4663,0.496,962087.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0122,345,14,normal,0,9,0,0.2,0.3333,-0.2286,191322.0,12.1617,1.1769,812839.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0122,379,15,normal,0,19,0,0.2,0.2727,-0.1333,227745.0,12.336,1.4262,798422.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,395,16,normal,0,11,0,0.1667,0.25,-0.1667,63142.0,11.0532,0.3692,1026167.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0122,422,17,normal,0,14,0,0.1667,0.1818,-0.0333,310474.0,12.6459,1.7792,1047011.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0122,455,18,normal,0,23,1,0.0,0.1818,-0.4,160967.0,11.989,0.8985,1074846.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,474,19,normal,0,18,0,0.1667,0.25,-0.1667,81903.0,11.3133,0.4684,1049097.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0122,495,20,normal,0,15,0,0.1667,0.1667,0.0,191707.0,12.1637,1.1108,1035553.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0122,528,22,normal,0,0,1,0.1667,0.1667,0.0,383157.0,12.8562,2.2192,1035938.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,545,22,normal,0,17,0,0.2857,0.25,0.0857,37200.0,10.5241,0.1835,1419095.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0122,566,23,normal,0,14,0,0.3333,0.25,0.1667,138114.0,11.8358,0.7111,1165408.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0122,595,24,normal,0,19,0,0.3333,0.2308,0.1905,470544.0,13.0616,2.843,993048.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,619,25,normal,0,19,0,0.2857,0.1538,0.2857,63257.0,11.055,0.3025,1463592.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0122,645,26,normal,0,21,0,0.1667,0.1538,0.0238,176953.0,12.0836,0.8269,1283979.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0122,674,28,normal,0,2,1,0.1667,0.1538,0.0238,282966.0,12.5531,1.3377,1269225.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0122,676,28,normal,0,4,1,0.2857,0.2143,0.1429,84773.0,11.3477,0.3823,1552191.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0122,677,28,normal,0,5,0,0.375,0.2667,0.2321,176123.0,12.0789,0.8607,1636964.0,2,8,1.75,3,2,0.0,ewallet,0,0,0
AUG_0123,1,0,normal,0,1,1,0.0,0.0,0.0,140472.0,11.8528,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0123,12,0,normal,0,12,0,1.0,1.0,1.0,208716.0,12.2487,1.4858,140472.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0123,46,1,normal,0,22,1,0.5,0.5,0.5,190799.0,12.159,1.0928,349188.0,0,2,0.0,2,0,0.0,ewallet,0,0,0
AUG_0123,60,2,normal,0,12,0,0.6667,0.6667,0.6667,38389.0,10.5556,0.2133,539987.0,1,3,2.3333,3,1,0.0,ewallet,0,0,0
AUG_0123,94,3,normal,0,22,1,0.5,0.5,0.5,189168.0,12.1504,1.3083,578376.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,131,5,normal,0,11,0,0.6,0.6,0.6,81542.0,11.3089,0.5312,767544.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0123,151,6,normal,0,7,0,0.5,0.5,0.5,185103.0,12.1287,1.308,849086.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0123,190,7,normal,0,22,1,0.4,0.4286,-0.1,193366.0,12.1723,1.4114,685001.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,214,8,normal,0,22,1,0.5,0.5,0.0,36976.0,10.5181,0.2526,878367.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0123,251,10,normal,0,11,0,0.6,0.5556,0.1,292349.0,12.5857,2.1303,686155.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0123,289,12,normal,0,1,1,0.4,0.5,-0.2,234779.0,12.3664,1.4872,789336.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,306,12,normal,0,18,0,0.6,0.5455,0.1,91559.0,11.4247,0.4857,942573.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0123,331,13,normal,0,19,0,0.6,0.5,0.1714,165566.0,12.0171,0.975,849029.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0123,365,15,normal,0,5,0,0.4,0.4545,-0.1,283958.0,12.5566,1.7289,821229.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,381,15,normal,0,21,0,0.3333,0.4167,-0.1667,62949.0,11.0501,0.3417,1105187.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0123,408,17,normal,0,0,1,0.1667,0.3636,-0.4333,326792.0,12.6971,1.7334,1131160.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0123,441,18,normal,0,9,0,0.3333,0.3636,-0.0667,147236.0,11.8998,0.7579,1165603.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,460,19,normal,0,4,1,0.1667,0.3333,-0.3333,100546.0,11.5184,0.5596,1078060.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0123,481,20,normal,0,1,1,0.3333,0.4167,-0.1667,194977.0,12.1806,1.0762,1087047.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0123,514,21,normal,0,10,0,0.5,0.5,0.0,329656.0,12.7058,1.7716,1116458.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,531,22,normal,0,3,1,0.4286,0.4167,0.0286,43510.0,10.6808,0.2106,1446114.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0123,552,23,normal,0,0,1,0.6667,0.4167,0.5,142436.0,11.8667,0.7479,1142717.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0123,581,24,normal,0,5,0,0.6667,0.4615,0.381,445053.0,13.006,2.7863,958361.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,605,25,normal,0,5,0,0.5714,0.4615,0.2381,58349.0,10.9742,0.291,1403414.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0123,631,26,normal,0,7,0,0.5,0.3846,0.2143,181444.0,12.1087,0.8968,1213981.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0123,660,27,normal,0,12,0,0.3333,0.3846,-0.0952,303581.0,12.6234,1.5173,1200448.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0123,662,27,normal,0,14,0,0.2857,0.3571,-0.1429,100437.0,11.5173,0.4675,1504029.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0123,663,27,normal,0,15,0,0.25,0.3333,-0.1786,133482.0,11.8017,0.6656,1604466.0,2,8,1.75,3,2,0.0,ewallet,0,0,0
AUG_0124,1,0,normal,0,1,1,0.0,0.0,0.0,108918.0,11.5984,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0124,13,0,normal,0,13,0,1.0,1.0,1.0,275838.0,12.5276,2.5325,108918.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0124,47,1,normal,0,23,1,0.5,0.5,0.5,184438.0,12.1251,0.9587,384756.0,0,2,0.0,2,0,0.0,ewallet,0,0,0
AUG_0124,61,2,normal,0,13,0,0.6667,0.6667,0.6667,36192.0,10.4966,0.1908,569194.0,1,3,2.3333,3,1,0.0,ewallet,0,0,0
AUG_0124,95,3,normal,0,23,1,0.5,0.5,0.5,199740.0,12.2048,1.3198,605386.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,132,5,normal,0,12,0,0.6,0.6,0.6,107543.0,11.5857,0.6679,805126.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0124,152,6,normal,0,8,0,0.5,0.5,0.5,188384.0,12.1462,1.2385,912669.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0124,191,7,normal,0,23,1,0.4,0.4286,-0.1,159772.0,11.9815,1.1153,716297.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,215,8,normal,0,23,1,0.5,0.5,0.0,35341.0,10.4728,0.242,876069.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0124,252,10,normal,0,12,0,0.6,0.5556,0.1,331815.0,12.7123,2.4017,690780.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0124,290,12,normal,0,2,1,0.4,0.5,-0.2,239050.0,12.3844,1.4526,822855.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,307,12,normal,0,19,0,0.6,0.5455,0.1,94467.0,11.456,0.4949,954362.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0124,332,13,normal,0,20,0,0.6,0.5,0.1714,182353.0,12.1137,1.0596,860445.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0124,366,15,normal,0,6,0,0.4,0.4545,-0.1,320216.0,12.6768,1.8132,883026.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,382,15,normal,0,22,1,0.3333,0.4167,-0.1667,64083.0,11.068,0.3196,1203242.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0124,409,17,normal,0,1,1,0.3333,0.4545,-0.2667,348001.0,12.76,1.6948,1231984.0,0,6,0.0,3,0,0.0,ewallet,0,0,0
AUG_0124,442,18,normal,0,10,0,0.5,0.4545,0.1,174429.0,12.0693,0.8385,1248170.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,461,19,normal,0,5,0,0.3333,0.4167,-0.1667,110498.0,11.6128,0.5602,1183549.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0124,482,20,normal,0,2,1,0.3333,0.4167,-0.1667,172896.0,12.0605,0.8648,1199580.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0124,515,21,normal,0,11,0,0.5,0.5,0.0,350667.0,12.7676,1.7679,1190123.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,532,22,normal,0,4,1,0.4286,0.4167,0.0286,40072.0,10.5985,0.1821,1540790.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0124,553,23,normal,0,1,1,0.5,0.4167,0.1667,124888.0,11.7352,0.6262,1196563.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0124,582,24,normal,0,6,0,0.5,0.4615,0.0714,330442.0,12.7082,2.0367,973450.0,0,6,0.0,3,0,0.0,transfer,0,0,0
AUG_0124,606,25,normal,0,6,0,0.4286,0.4615,-0.0714,60733.0,11.0143,0.326,1303892.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
